"replication","dimension","method","metric","value"
71,500,"class_x1_minus_ordinary_x1","treatment_share",0.2393
71,500,"class_x1_minus_ordinary_x1","value_gain",0.014439828913136
71,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.2221
72,500,"class_x1_minus_ordinary_x1","mae",0.028576387435773
72,500,"class_x1_minus_ordinary_x1","mean_error",0.0024796180062182
72,500,"class_x1_minus_ordinary_x1","mse",0.163243119831298
72,500,"class_x1_minus_ordinary_x1","oracle_gain",0
72,500,"class_x1_minus_ordinary_x1","regret",-0.0227679707770904
72,500,"class_x1_minus_ordinary_x1","treatment_share",0.245
72,500,"class_x1_minus_ordinary_x1","value_gain",0.02276797077709
72,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.241866666666666
73,500,"class_x1_minus_ordinary_x1","mae",0.016759389577273
73,500,"class_x1_minus_ordinary_x1","mean_error",0.0077425328371652
73,500,"class_x1_minus_ordinary_x1","mse",0.160922788618885
73,500,"class_x1_minus_ordinary_x1","oracle_gain",0
73,500,"class_x1_minus_ordinary_x1","regret",-0.0201767186222264
73,500,"class_x1_minus_ordinary_x1","treatment_share",0.2489
73,500,"class_x1_minus_ordinary_x1","value_gain",0.020176718622228
73,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.240166666666666
74,500,"class_x1_minus_ordinary_x1","mae",0.026122708211377
74,500,"class_x1_minus_ordinary_x1","mean_error",-0.001366878819496
74,500,"class_x1_minus_ordinary_x1","mse",0.163509277268202
74,500,"class_x1_minus_ordinary_x1","oracle_gain",0
74,500,"class_x1_minus_ordinary_x1","regret",-0.023299309412165
74,500,"class_x1_minus_ordinary_x1","treatment_share",0.240533333333333
74,500,"class_x1_minus_ordinary_x1","value_gain",0.023299309412165
74,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.239666666666666
75,500,"class_x1_minus_ordinary_x1","mae",0.059862516336209
75,500,"class_x1_minus_ordinary_x1","mean_error",0.0176991518876752
75,500,"class_x1_minus_ordinary_x1","mse",0.163267861682617
75,500,"class_x1_minus_ordinary_x1","oracle_gain",0
75,500,"class_x1_minus_ordinary_x1","regret",-0.0226912339672159
75,500,"class_x1_minus_ordinary_x1","treatment_share",0.253066666666667
75,500,"class_x1_minus_ordinary_x1","value_gain",0.022691233967216
75,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.248066666666666
76,500,"class_x1_minus_ordinary_x1","mae",0.000949682734168955
76,500,"class_x1_minus_ordinary_x1","mean_error",0.00553015702995593
76,500,"class_x1_minus_ordinary_x1","mse",0.168549508837649
76,500,"class_x1_minus_ordinary_x1","oracle_gain",0
76,500,"class_x1_minus_ordinary_x1","regret",-0.0203071234198979
76,500,"class_x1_minus_ordinary_x1","treatment_share",0.238
76,500,"class_x1_minus_ordinary_x1","value_gain",0.020307123419898
76,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.2316
77,500,"class_x1_minus_ordinary_x1","mae",0.015039078231172
77,500,"class_x1_minus_ordinary_x1","mean_error",-0.0032896592159715
77,500,"class_x1_minus_ordinary_x1","mse",0.168932970417015
77,500,"class_x1_minus_ordinary_x1","oracle_gain",0
77,500,"class_x1_minus_ordinary_x1","regret",-0.0182421646443583
77,500,"class_x1_minus_ordinary_x1","treatment_share",0.2395
77,500,"class_x1_minus_ordinary_x1","value_gain",0.018242164644359
77,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.2291
78,500,"class_x1_minus_ordinary_x1","mae",0.026874614350153
78,500,"class_x1_minus_ordinary_x1","mean_error",0.0095443157758701
78,500,"class_x1_minus_ordinary_x1","mse",0.164848102424172
78,500,"class_x1_minus_ordinary_x1","oracle_gain",0
78,500,"class_x1_minus_ordinary_x1","regret",-0.021185901087088
78,500,"class_x1_minus_ordinary_x1","treatment_share",0.242233333333333
78,500,"class_x1_minus_ordinary_x1","value_gain",0.021185901087089
78,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.236633333333334
79,500,"class_x1_minus_ordinary_x1","mae",0.036874048033299
79,500,"class_x1_minus_ordinary_x1","mean_error",0.0078370094444568
79,500,"class_x1_minus_ordinary_x1","mse",0.162319242437603
79,500,"class_x1_minus_ordinary_x1","oracle_gain",0
79,500,"class_x1_minus_ordinary_x1","regret",-0.0235384145893531
79,500,"class_x1_minus_ordinary_x1","treatment_share",0.230866666666667
79,500,"class_x1_minus_ordinary_x1","value_gain",0.023538414589353
79,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.231933333333333
8,500,"class_x1_minus_ordinary_x1","mae",0.00808843973326501
8,500,"class_x1_minus_ordinary_x1","mean_error",-0.00502936327842191
8,500,"class_x1_minus_ordinary_x1","mse",0.165187098776589
8,500,"class_x1_minus_ordinary_x1","oracle_gain",0
8,500,"class_x1_minus_ordinary_x1","regret",-0.0208690596452737
8,500,"class_x1_minus_ordinary_x1","treatment_share",0.2469
8,500,"class_x1_minus_ordinary_x1","value_gain",0.020869059645273
8,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.240033333333333
80,500,"class_x1_minus_ordinary_x1","mae",0.10044453630534
80,500,"class_x1_minus_ordinary_x1","mean_error",0.0038955284600187
80,500,"class_x1_minus_ordinary_x1","mse",0.205980070869604
80,500,"class_x1_minus_ordinary_x1","oracle_gain",0
80,500,"class_x1_minus_ordinary_x1","regret",-0.0228285934496207
80,500,"class_x1_minus_ordinary_x1","treatment_share",0.245333333333333
80,500,"class_x1_minus_ordinary_x1","value_gain",0.022828593449621
80,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.2422
81,500,"class_x1_minus_ordinary_x1","mae",0.011954719232219
81,500,"class_x1_minus_ordinary_x1","mean_error",0.0067472184265369
81,500,"class_x1_minus_ordinary_x1","mse",0.150483281042129
81,500,"class_x1_minus_ordinary_x1","oracle_gain",0
81,500,"class_x1_minus_ordinary_x1","regret",-0.0249008935119405
81,500,"class_x1_minus_ordinary_x1","treatment_share",0.243433333333333
81,500,"class_x1_minus_ordinary_x1","value_gain",0.02490089351194
81,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.243433333333334
82,500,"class_x1_minus_ordinary_x1","mae",0.018360460268318
82,500,"class_x1_minus_ordinary_x1","mean_error",0.0122946835870525
82,500,"class_x1_minus_ordinary_x1","mse",0.177426748274792
82,500,"class_x1_minus_ordinary_x1","oracle_gain",0
82,500,"class_x1_minus_ordinary_x1","regret",-0.0211370795364181
82,500,"class_x1_minus_ordinary_x1","treatment_share",0.251966666666666
82,500,"class_x1_minus_ordinary_x1","value_gain",0.021137079536417
82,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.2445
83,500,"class_x1_minus_ordinary_x1","mae",0.041846650348239
83,500,"class_x1_minus_ordinary_x1","mean_error",0.00941523011900024
83,500,"class_x1_minus_ordinary_x1","mse",0.175794557410661
83,500,"class_x1_minus_ordinary_x1","oracle_gain",0
83,500,"class_x1_minus_ordinary_x1","regret",-0.0232562461142979
83,500,"class_x1_minus_ordinary_x1","treatment_share",0.247566666666667
83,500,"class_x1_minus_ordinary_x1","value_gain",0.023256246114298
83,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.244633333333333
84,500,"class_x1_minus_ordinary_x1","mae",0.031900582034141
84,500,"class_x1_minus_ordinary_x1","mean_error",0.000781500838941098
84,500,"class_x1_minus_ordinary_x1","mse",0.178026308458073
84,500,"class_x1_minus_ordinary_x1","oracle_gain",0
84,500,"class_x1_minus_ordinary_x1","regret",-0.0184368691341144
84,500,"class_x1_minus_ordinary_x1","treatment_share",0.2507
84,500,"class_x1_minus_ordinary_x1","value_gain",0.018436869134115
84,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.239033333333333
85,500,"class_x1_minus_ordinary_x1","mae",0.00393095218266898
85,500,"class_x1_minus_ordinary_x1","mean_error",0.0028604705177001
85,500,"class_x1_minus_ordinary_x1","mse",0.156200785276852
85,500,"class_x1_minus_ordinary_x1","oracle_gain",0
85,500,"class_x1_minus_ordinary_x1","regret",-0.0236201192390989
85,500,"class_x1_minus_ordinary_x1","treatment_share",0.2532
85,500,"class_x1_minus_ordinary_x1","value_gain",0.023620119239098
85,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.249866666666667
86,500,"class_x1_minus_ordinary_x1","mae",0.003881941932043
86,500,"class_x1_minus_ordinary_x1","mean_error",0.00504521857657268
86,500,"class_x1_minus_ordinary_x1","mse",0.161529195576821
86,500,"class_x1_minus_ordinary_x1","oracle_gain",0
86,500,"class_x1_minus_ordinary_x1","regret",-0.0187814422641624
86,500,"class_x1_minus_ordinary_x1","treatment_share",0.2459
86,500,"class_x1_minus_ordinary_x1","value_gain",0.018781442264162
86,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.2355
87,500,"class_x1_minus_ordinary_x1","mae",0.052206224769784
87,500,"class_x1_minus_ordinary_x1","mean_error",-0.0213116437500819
87,500,"class_x1_minus_ordinary_x1","mse",0.182315259526961
87,500,"class_x1_minus_ordinary_x1","oracle_gain",0
87,500,"class_x1_minus_ordinary_x1","regret",-0.0235086922689775
87,500,"class_x1_minus_ordinary_x1","treatment_share",0.241966666666667
87,500,"class_x1_minus_ordinary_x1","value_gain",0.023508692268978
87,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.240766666666666
88,500,"class_x1_minus_ordinary_x1","mae",0.041157748107263
88,500,"class_x1_minus_ordinary_x1","mean_error",0.0070890001291335
88,500,"class_x1_minus_ordinary_x1","mse",0.158045856590101
88,500,"class_x1_minus_ordinary_x1","oracle_gain",0
88,500,"class_x1_minus_ordinary_x1","regret",-0.02402358241697
88,500,"class_x1_minus_ordinary_x1","treatment_share",0.251166666666667
88,500,"class_x1_minus_ordinary_x1","value_gain",0.024023582416969
88,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.249633333333333
89,500,"class_x1_minus_ordinary_x1","mae",0.045131998116717
89,500,"class_x1_minus_ordinary_x1","mean_error",-0.00629513557120165
89,500,"class_x1_minus_ordinary_x1","mse",0.192413330251418
89,500,"class_x1_minus_ordinary_x1","oracle_gain",0
89,500,"class_x1_minus_ordinary_x1","regret",-0.0231721193786842
89,500,"class_x1_minus_ordinary_x1","treatment_share",0.243133333333333
89,500,"class_x1_minus_ordinary_x1","value_gain",0.023172119378684
89,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.240666666666667
9,500,"class_x1_minus_ordinary_x1","mae",0.014004377790469
9,500,"class_x1_minus_ordinary_x1","mean_error",0.00359022615478063
9,500,"class_x1_minus_ordinary_x1","mse",0.166690019308545
9,500,"class_x1_minus_ordinary_x1","oracle_gain",0
9,500,"class_x1_minus_ordinary_x1","regret",-0.0235513221990737
9,500,"class_x1_minus_ordinary_x1","treatment_share",0.2498
9,500,"class_x1_minus_ordinary_x1","value_gain",0.023551322199074
9,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.247133333333334
90,500,"class_x1_minus_ordinary_x1","mae",0.00753949689379402
90,500,"class_x1_minus_ordinary_x1","mean_error",-0.0025964711908445
90,500,"class_x1_minus_ordinary_x1","mse",0.150504889077543
90,500,"class_x1_minus_ordinary_x1","oracle_gain",0
90,500,"class_x1_minus_ordinary_x1","regret",-0.0187517799306429
90,500,"class_x1_minus_ordinary_x1","treatment_share",0.2486
90,500,"class_x1_minus_ordinary_x1","value_gain",0.018751779930643
90,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.237466666666667
91,500,"class_x1_minus_ordinary_x1","mae",0.066714204973053
91,500,"class_x1_minus_ordinary_x1","mean_error",0.000875304978684002
91,500,"class_x1_minus_ordinary_x1","mse",0.16831846751517
91,500,"class_x1_minus_ordinary_x1","oracle_gain",0
91,500,"class_x1_minus_ordinary_x1","regret",-0.022304696493772
91,500,"class_x1_minus_ordinary_x1","treatment_share",0.230066666666666
91,500,"class_x1_minus_ordinary_x1","value_gain",0.022304696493772
91,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.229933333333333
92,500,"class_x1_minus_ordinary_x1","mae",0.025709842098782
92,500,"class_x1_minus_ordinary_x1","mean_error",-0.00011774121477803
92,500,"class_x1_minus_ordinary_x1","mse",0.156543705654962
92,500,"class_x1_minus_ordinary_x1","oracle_gain",0
92,500,"class_x1_minus_ordinary_x1","regret",-0.0242190919123318
92,500,"class_x1_minus_ordinary_x1","treatment_share",0.2454
92,500,"class_x1_minus_ordinary_x1","value_gain",0.024219091912332
92,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.244733333333333
93,500,"class_x1_minus_ordinary_x1","mae",0.00809095599596699
93,500,"class_x1_minus_ordinary_x1","mean_error",-0.000941992135262797
93,500,"class_x1_minus_ordinary_x1","mse",0.14565727692533
93,500,"class_x1_minus_ordinary_x1","oracle_gain",0
93,500,"class_x1_minus_ordinary_x1","regret",-0.0236186420727134
93,500,"class_x1_minus_ordinary_x1","treatment_share",0.242066666666667
93,500,"class_x1_minus_ordinary_x1","value_gain",0.023618642072712
93,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.240866666666667
94,500,"class_x1_minus_ordinary_x1","mae",0.051744692052839
94,500,"class_x1_minus_ordinary_x1","mean_error",-0.0118818279242595
94,500,"class_x1_minus_ordinary_x1","mse",0.179875374265675
94,500,"class_x1_minus_ordinary_x1","oracle_gain",0
94,500,"class_x1_minus_ordinary_x1","regret",-0.0242485390292574
94,500,"class_x1_minus_ordinary_x1","treatment_share",0.243666666666667
94,500,"class_x1_minus_ordinary_x1","value_gain",0.024248539029256
94,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.243266666666666
95,500,"class_x1_minus_ordinary_x1","mae",0.02235580369935
95,500,"class_x1_minus_ordinary_x1","mean_error",-0.00885097033179828
95,500,"class_x1_minus_ordinary_x1","mse",0.168833588376681
95,500,"class_x1_minus_ordinary_x1","oracle_gain",0
95,500,"class_x1_minus_ordinary_x1","regret",-0.0229544527661467
95,500,"class_x1_minus_ordinary_x1","treatment_share",0.251066666666667
95,500,"class_x1_minus_ordinary_x1","value_gain",0.022954452766145
95,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.247133333333333
96,500,"class_x1_minus_ordinary_x1","mae",-0.013425264110213
96,500,"class_x1_minus_ordinary_x1","mean_error",-0.000192687401574489
96,500,"class_x1_minus_ordinary_x1","mse",0.126817947764052
96,500,"class_x1_minus_ordinary_x1","oracle_gain",0
96,500,"class_x1_minus_ordinary_x1","regret",-0.0234513286735141
96,500,"class_x1_minus_ordinary_x1","treatment_share",0.250766666666666
96,500,"class_x1_minus_ordinary_x1","value_gain",0.023451328673514
96,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.247833333333334
97,500,"class_x1_minus_ordinary_x1","mae",0.019256603491435
97,500,"class_x1_minus_ordinary_x1","mean_error",-0.001871397413004
97,500,"class_x1_minus_ordinary_x1","mse",0.159854271893782
97,500,"class_x1_minus_ordinary_x1","oracle_gain",0
97,500,"class_x1_minus_ordinary_x1","regret",-0.0230933833966172
97,500,"class_x1_minus_ordinary_x1","treatment_share",0.232333333333333
97,500,"class_x1_minus_ordinary_x1","value_gain",0.023093383396617
97,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.232466666666666
98,500,"class_x1_minus_ordinary_x1","mae",0.034908259045774
98,500,"class_x1_minus_ordinary_x1","mean_error",0.0048934049210243
98,500,"class_x1_minus_ordinary_x1","mse",0.168768154624115
98,500,"class_x1_minus_ordinary_x1","oracle_gain",0
98,500,"class_x1_minus_ordinary_x1","regret",-0.0200484337651784
98,500,"class_x1_minus_ordinary_x1","treatment_share",0.246266666666667
98,500,"class_x1_minus_ordinary_x1","value_gain",0.020048433765179
98,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.238
99,500,"class_x1_minus_ordinary_x1","mae",-0.016255991187373
99,500,"class_x1_minus_ordinary_x1","mean_error",-0.00300897670044575
99,500,"class_x1_minus_ordinary_x1","mse",0.143640607008377
99,500,"class_x1_minus_ordinary_x1","oracle_gain",0
99,500,"class_x1_minus_ordinary_x1","regret",-0.0245648349756818
99,500,"class_x1_minus_ordinary_x1","treatment_share",0.25
99,500,"class_x1_minus_ordinary_x1","value_gain",0.024564834975683
99,500,"class_x1_minus_ordinary_x1","wrong_sign",-0.249333333333333
1,500,"class_x1_minus_ordinary_x2","mae",-0.023576905572804
1,500,"class_x1_minus_ordinary_x2","mean_error",0.00350900900827109
1,500,"class_x1_minus_ordinary_x2","mse",0.121021292841469
1,500,"class_x1_minus_ordinary_x2","oracle_gain",0
1,500,"class_x1_minus_ordinary_x2","regret",-0.0724574175956121
1,500,"class_x1_minus_ordinary_x2","treatment_share",0.2426
1,500,"class_x1_minus_ordinary_x2","value_gain",0.072457417595613
1,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.242
10,500,"class_x1_minus_ordinary_x2","mae",-0.030412717550763
10,500,"class_x1_minus_ordinary_x2","mean_error",-0.0052805929532703
10,500,"class_x1_minus_ordinary_x2","mse",0.103438782009957
10,500,"class_x1_minus_ordinary_x2","oracle_gain",0
10,500,"class_x1_minus_ordinary_x2","regret",-0.0683356456395758
10,500,"class_x1_minus_ordinary_x2","treatment_share",0.2533
10,500,"class_x1_minus_ordinary_x2","value_gain",0.068335645639575
10,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.2417
100,500,"class_x1_minus_ordinary_x2","mae",0.019143494026502
100,500,"class_x1_minus_ordinary_x2","mean_error",-0.0038276511541969
100,500,"class_x1_minus_ordinary_x2","mse",0.151255700981095
100,500,"class_x1_minus_ordinary_x2","oracle_gain",0
100,500,"class_x1_minus_ordinary_x2","regret",0.00153342268078531
100,500,"class_x1_minus_ordinary_x2","treatment_share",0.00790000000000002
100,500,"class_x1_minus_ordinary_x2","value_gain",-0.00153342268078499
100,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.00176666666666667
11,500,"class_x1_minus_ordinary_x2","mae",-0.00705989980632404
11,500,"class_x1_minus_ordinary_x2","mean_error",0.00672358893831742
11,500,"class_x1_minus_ordinary_x2","mse",0.127802142284132
11,500,"class_x1_minus_ordinary_x2","oracle_gain",0
11,500,"class_x1_minus_ordinary_x2","regret",-0.0684411004703001
11,500,"class_x1_minus_ordinary_x2","treatment_share",0.230266666666666
11,500,"class_x1_minus_ordinary_x2","value_gain",0.068441100470301
11,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.2292
12,500,"class_x1_minus_ordinary_x2","mae",0.00606759296346598
12,500,"class_x1_minus_ordinary_x2","mean_error",0.0083113356621464
12,500,"class_x1_minus_ordinary_x2","mse",0.15405570587477
12,500,"class_x1_minus_ordinary_x2","oracle_gain",0
12,500,"class_x1_minus_ordinary_x2","regret",-0.0292442499594346
12,500,"class_x1_minus_ordinary_x2","treatment_share",0.152733333333333
12,500,"class_x1_minus_ordinary_x2","value_gain",0.029244249959434
12,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.127333333333333
13,500,"class_x1_minus_ordinary_x2","mae",-0.033678095198672
13,500,"class_x1_minus_ordinary_x2","mean_error",-0.0039340995754255
13,500,"class_x1_minus_ordinary_x2","mse",0.0941212155104
13,500,"class_x1_minus_ordinary_x2","oracle_gain",0
13,500,"class_x1_minus_ordinary_x2","regret",-0.0724121838489127
13,500,"class_x1_minus_ordinary_x2","treatment_share",0.242066666666666
13,500,"class_x1_minus_ordinary_x2","value_gain",0.072412183848914
13,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.2416
14,500,"class_x1_minus_ordinary_x2","mae",-0.01332351670461
14,500,"class_x1_minus_ordinary_x2","mean_error",-0.00554317611460305
14,500,"class_x1_minus_ordinary_x2","mse",0.141982186422896
14,500,"class_x1_minus_ordinary_x2","oracle_gain",0
14,500,"class_x1_minus_ordinary_x2","regret",-0.0626857544149421
14,500,"class_x1_minus_ordinary_x2","treatment_share",0.222733333333333
14,500,"class_x1_minus_ordinary_x2","value_gain",0.062685754414942
14,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.2162
15,500,"class_x1_minus_ordinary_x2","mae",-0.015476923650952
15,500,"class_x1_minus_ordinary_x2","mean_error",-0.0139827922395438
15,500,"class_x1_minus_ordinary_x2","mse",0.113190595766958
15,500,"class_x1_minus_ordinary_x2","oracle_gain",0
15,500,"class_x1_minus_ordinary_x2","regret",-0.0576117544492132
15,500,"class_x1_minus_ordinary_x2","treatment_share",0.190366666666667
15,500,"class_x1_minus_ordinary_x2","value_gain",0.057611754449214
15,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.191166666666667
16,500,"class_x1_minus_ordinary_x2","mae",0.000760249533396984
16,500,"class_x1_minus_ordinary_x2","mean_error",0.0113057388824843
16,500,"class_x1_minus_ordinary_x2","mse",0.134205338632729
16,500,"class_x1_minus_ordinary_x2","oracle_gain",0
16,500,"class_x1_minus_ordinary_x2","regret",-0.0691640553515311
16,500,"class_x1_minus_ordinary_x2","treatment_share",0.252666666666667
16,500,"class_x1_minus_ordinary_x2","value_gain",0.06916405535153
16,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.241266666666667
17,500,"class_x1_minus_ordinary_x2","mae",-0.014931211324579
17,500,"class_x1_minus_ordinary_x2","mean_error",0.0072107920787163
17,500,"class_x1_minus_ordinary_x2","mse",0.120724733622074
17,500,"class_x1_minus_ordinary_x2","oracle_gain",0
17,500,"class_x1_minus_ordinary_x2","regret",-0.0715410539428067
17,500,"class_x1_minus_ordinary_x2","treatment_share",0.241433333333333
17,500,"class_x1_minus_ordinary_x2","value_gain",0.071541053942806
17,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.239433333333334
18,500,"class_x1_minus_ordinary_x2","mae",0.00326140861207502
18,500,"class_x1_minus_ordinary_x2","mean_error",-0.0024660713146251
18,500,"class_x1_minus_ordinary_x2","mse",0.139931600434251
18,500,"class_x1_minus_ordinary_x2","oracle_gain",0
18,500,"class_x1_minus_ordinary_x2","regret",-0.0700221661317642
18,500,"class_x1_minus_ordinary_x2","treatment_share",0.225966666666666
18,500,"class_x1_minus_ordinary_x2","value_gain",0.070022166131765
18,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.2259
19,500,"class_x1_minus_ordinary_x2","mae",-0.019812787991695
19,500,"class_x1_minus_ordinary_x2","mean_error",-0.0096232913626582
19,500,"class_x1_minus_ordinary_x2","mse",0.121994431250124
19,500,"class_x1_minus_ordinary_x2","oracle_gain",0
19,500,"class_x1_minus_ordinary_x2","regret",-0.0586698731794747
19,500,"class_x1_minus_ordinary_x2","treatment_share",0.207333333333333
19,500,"class_x1_minus_ordinary_x2","value_gain",0.058669873179474
19,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.201933333333333
2,500,"class_x1_minus_ordinary_x2","mae",-0.012181658552142
2,500,"class_x1_minus_ordinary_x2","mean_error",-0.00304846579284424
2,500,"class_x1_minus_ordinary_x2","mse",0.137786153975333
2,500,"class_x1_minus_ordinary_x2","oracle_gain",0
2,500,"class_x1_minus_ordinary_x2","regret",-0.0545112107754159
2,500,"class_x1_minus_ordinary_x2","treatment_share",0.2012
2,500,"class_x1_minus_ordinary_x2","value_gain",0.054511210775416
2,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.1922
20,500,"class_x1_minus_ordinary_x2","mae",-0.014025363895414
20,500,"class_x1_minus_ordinary_x2","mean_error",0.009897448331634
20,500,"class_x1_minus_ordinary_x2","mse",0.125920953365945
20,500,"class_x1_minus_ordinary_x2","oracle_gain",0
20,500,"class_x1_minus_ordinary_x2","regret",-0.0518014728497804
20,500,"class_x1_minus_ordinary_x2","treatment_share",0.2478
20,500,"class_x1_minus_ordinary_x2","value_gain",0.051801472849782
20,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.213333333333334
21,500,"class_x1_minus_ordinary_x2","mae",-0.00412259147433097
21,500,"class_x1_minus_ordinary_x2","mean_error",0.000795097487298297
21,500,"class_x1_minus_ordinary_x2","mse",0.140224614814142
21,500,"class_x1_minus_ordinary_x2","oracle_gain",0
21,500,"class_x1_minus_ordinary_x2","regret",-0.0555508826695038
21,500,"class_x1_minus_ordinary_x2","treatment_share",0.218933333333334
21,500,"class_x1_minus_ordinary_x2","value_gain",0.055550882669505
21,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.2032
22,500,"class_x1_minus_ordinary_x2","mae",-0.022920036919871
22,500,"class_x1_minus_ordinary_x2","mean_error",-7.12187814109859e-06
22,500,"class_x1_minus_ordinary_x2","mse",0.122846502663627
22,500,"class_x1_minus_ordinary_x2","oracle_gain",0
22,500,"class_x1_minus_ordinary_x2","regret",-0.0667544722443035
22,500,"class_x1_minus_ordinary_x2","treatment_share",0.2352
22,500,"class_x1_minus_ordinary_x2","value_gain",0.066754472244303
22,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.2288
23,500,"class_x1_minus_ordinary_x2","mae",-0.007572414158174
23,500,"class_x1_minus_ordinary_x2","mean_error",-0.0110657870678283
23,500,"class_x1_minus_ordinary_x2","mse",0.129284093261354
23,500,"class_x1_minus_ordinary_x2","oracle_gain",0
23,500,"class_x1_minus_ordinary_x2","regret",-0.0418575261072405
23,500,"class_x1_minus_ordinary_x2","treatment_share",0.151033333333333
23,500,"class_x1_minus_ordinary_x2","value_gain",0.04185752610724
23,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.1455
24,500,"class_x1_minus_ordinary_x2","mae",-0.000488501909239991
24,500,"class_x1_minus_ordinary_x2","mean_error",-0.00789448610246137
24,500,"class_x1_minus_ordinary_x2","mse",0.135637812693846
24,500,"class_x1_minus_ordinary_x2","oracle_gain",0
24,500,"class_x1_minus_ordinary_x2","regret",-0.0429088292061132
24,500,"class_x1_minus_ordinary_x2","treatment_share",0.142933333333334
24,500,"class_x1_minus_ordinary_x2","value_gain",0.042908829206114
24,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.142333333333333
25,500,"class_x1_minus_ordinary_x2","mae",-0.014019324361554
25,500,"class_x1_minus_ordinary_x2","mean_error",-0.0013168007801856
25,500,"class_x1_minus_ordinary_x2","mse",0.125835941294884
25,500,"class_x1_minus_ordinary_x2","oracle_gain",0
25,500,"class_x1_minus_ordinary_x2","regret",-0.0616598384344883
25,500,"class_x1_minus_ordinary_x2","treatment_share",0.247466666666666
25,500,"class_x1_minus_ordinary_x2","value_gain",0.061659838434488
25,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.228466666666667
26,500,"class_x1_minus_ordinary_x2","mae",-0.00761422479700902
26,500,"class_x1_minus_ordinary_x2","mean_error",-0.005265192918009
26,500,"class_x1_minus_ordinary_x2","mse",0.134680737921575
26,500,"class_x1_minus_ordinary_x2","oracle_gain",0
26,500,"class_x1_minus_ordinary_x2","regret",-0.066895381178238
26,500,"class_x1_minus_ordinary_x2","treatment_share",0.227533333333333
26,500,"class_x1_minus_ordinary_x2","value_gain",0.066895381178237
26,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.225333333333333
27,500,"class_x1_minus_ordinary_x2","mae",-0.016348023090971
27,500,"class_x1_minus_ordinary_x2","mean_error",0.0051337942046152
27,500,"class_x1_minus_ordinary_x2","mse",0.123431252025777
27,500,"class_x1_minus_ordinary_x2","oracle_gain",0
27,500,"class_x1_minus_ordinary_x2","regret",-0.0609347841447476
27,500,"class_x1_minus_ordinary_x2","treatment_share",0.239266666666667
27,500,"class_x1_minus_ordinary_x2","value_gain",0.060934784144747
27,500,"class_x1_minus_ordinary_x2","wrong_sign",-0.2228
28,500,"class_x1_minus_ordinary_x2","mae",-0.00082801013476802
28,500,"class_x1_minus_ordinary_x2","mean_error",-0.00603651013527083
28,500,"class_x1_minus_ordinary_x2","mse",0.148645398018281
28,500,"class_x1_minus_ordinary_x2","oracle_gain",0
28,500,"class_x1_minus_ordinary_x2","regret",-0.0475081970499779
28,500,"class_x1_minus_ordinary_x2","treatment_share",0.164366666666667
