replication,dimension,subgroup,true_mean,x1_mean,x2_mean,sign_reversal,strong_sign_reversal
18,40,x1_low__x2_high,-0.999729447012311,-0.955116816773946,-0.977602221537134,0,0
18,40,x1_low__x2_low,0.0995019690566959,-0.148220433207193,-0.0198858967125056,0,0
18,100,x1_high__x2_high,0.299868111723643,0.53238578250399,0.139255487099051,0,0
18,100,x1_high__x2_low,1.40014021906804,1.14247931194017,1.19269754326762,0,0
18,100,x1_low__x2_high,-0.999729447012311,-0.824724321289092,-0.842804637129869,0,0
18,100,x1_low__x2_low,0.0995019690566959,-0.27601919235639,0.121821494540058,1,1
18,250,x1_high__x2_high,0.299868111723643,0.637519609655993,-0.0215036630386221,1,0
18,250,x1_high__x2_low,1.40014021906804,1.01746410839859,1.00520785722528,0,0
18,250,x1_low__x2_high,-0.999729447012311,-0.704162377844119,-0.652903362958148,0,0
18,250,x1_low__x2_low,0.0995019690566959,-0.381997382110721,0.314709223183451,1,1
18,500,x1_high__x2_high,0.299868111723643,0.666988142267568,-0.0930230983875599,1,0
18,500,x1_high__x2_low,1.40014021906804,0.929306454051715,0.865095790379359,0,0
18,500,x1_low__x2_high,-0.999729447012311,-0.622524292738167,-0.506806437647957,0,0
18,500,x1_low__x2_low,0.0995019690566959,-0.394491453168355,0.402293304592977,1,1
19,40,x1_high__x2_high,0.299969432611925,0.499018179233728,0.387167552060151,0,0
19,40,x1_high__x2_low,1.39966788389384,1.18595208274254,1.21067521862852,0,0
19,40,x1_low__x2_high,-1.00017066680578,-0.868433959808416,-0.894842755843617,0,0
19,40,x1_low__x2_low,0.0996690395527961,0.0959692416250266,0.229962557572453,0,0
19,100,x1_high__x2_high,0.299969432611925,0.597197020938494,0.239642511015122,0,0
19,100,x1_high__x2_low,1.39966788389384,1.07906594721718,1.10458693946493,0,0
19,100,x1_low__x2_high,-1.00017066680578,-0.744154051127136,-0.764468654016876,0,0
19,100,x1_low__x2_low,0.0996690395527961,-0.0405476923382832,0.352337367290369,1,0
19,250,x1_high__x2_high,0.299969432611925,0.683011757004326,0.0791991837952409,0,0
19,250,x1_high__x2_low,1.39966788389384,0.961976029058491,0.953154151436343,0,0
19,250,x1_low__x2_high,-1.00017066680578,-0.598498104165705,-0.583394439382699,0,0
19,250,x1_low__x2_low,0.0996690395527961,-0.160793807097999,0.477892629477548,1,1
19,500,x1_high__x2_high,0.299969432611925,0.693036248470891,-0.0138582706564078,1,0
19,500,x1_high__x2_low,1.39966788389384,0.886210992445247,0.83890192597403,0,0
19,500,x1_low__x2_high,-1.00017066680578,-0.498730481940507,-0.425013736144429,0,0
19,500,x1_low__x2_low,0.0996690395527961,-0.20071170026867,0.53029794683475,1,1
20,40,x1_high__x2_high,0.300091279479205,0.35262234758719,0.228249534506713,0,0
20,40,x1_high__x2_low,1.39985569696892,1.29347727005141,1.30258005262395,0,0
20,40,x1_low__x2_high,-1.00038323772125,-0.76507326042962,-0.76478175758573,0,0
20,40,x1_low__x2_low,0.100084151048005,0.189567596460776,0.300189260930112,0,0
20,100,x1_high__x2_high,0.300091279479205,0.480373233464931,0.100965022889223,0,0
20,100,x1_high__x2_low,1.39985569696892,1.16979232011033,1.19184911689393,0,0
