"sample","scenario","seed","raw_column","raw_name","class_id","representative","representative_name"
"simulation","routine_bundle",12,30,"x01__log",19,FALSE,"x01"
"simulation","routine_bundle",12,31,"x01__rank",19,FALSE,"x01"
"simulation","routine_bundle",12,32,"x02__log",5,FALSE,"x02"
"simulation","routine_bundle",12,33,"x02__rank",5,FALSE,"x02"
"simulation","routine_bundle",12,34,"x03__log",18,FALSE,"x03"
"simulation","routine_bundle",12,35,"x03__rank",18,FALSE,"x03"
"simulation","canonical",13,1,"x01",8,TRUE,"x01"
"simulation","canonical",13,2,"x02",4,TRUE,"x02"
"simulation","canonical",13,3,"x03",1,TRUE,"x03"
"simulation","canonical",13,4,"x04",10,TRUE,"x04"
"simulation","canonical",13,5,"x05",6,TRUE,"x05"
"simulation","canonical",13,6,"x06",20,TRUE,"x06"
"simulation","canonical",13,7,"x07",12,TRUE,"x07"
"simulation","canonical",13,8,"x08",13,TRUE,"x08"
"simulation","canonical",13,9,"x09",5,TRUE,"x09"
"simulation","canonical",13,10,"x10",18,TRUE,"x10"
"simulation","canonical",13,11,"x11",19,TRUE,"x11"
"simulation","canonical",13,12,"x12",11,TRUE,"x12"
"simulation","canonical",13,13,"x13",3,TRUE,"x13"
"simulation","canonical",13,14,"x14",14,TRUE,"x14"
"simulation","canonical",13,15,"x15",2,TRUE,"x15"
"simulation","canonical",13,16,"x16",9,TRUE,"x16"
"simulation","canonical",13,17,"x17",15,TRUE,"x17"
"simulation","canonical",13,18,"x18",17,TRUE,"x18"
"simulation","canonical",13,19,"x19",16,TRUE,"x19"
"simulation","canonical",13,20,"x20",7,TRUE,"x20"
"simulation","administrative_aliases",13,1,"x01",8,TRUE,"x01"
"simulation","administrative_aliases",13,2,"x02",4,TRUE,"x02"
"simulation","administrative_aliases",13,3,"x03",1,TRUE,"x03"
"simulation","administrative_aliases",13,4,"x04",10,TRUE,"x04"
"simulation","administrative_aliases",13,5,"x05",6,TRUE,"x05"
"simulation","administrative_aliases",13,6,"x06",20,TRUE,"x06"
"simulation","administrative_aliases",13,7,"x07",12,TRUE,"x07"
"simulation","administrative_aliases",13,8,"x08",13,TRUE,"x08"
"simulation","administrative_aliases",13,9,"x09",5,TRUE,"x09"
"simulation","administrative_aliases",13,10,"x10",18,TRUE,"x10"
"simulation","administrative_aliases",13,11,"x11",19,TRUE,"x11"
"simulation","administrative_aliases",13,12,"x12",11,TRUE,"x12"
"simulation","administrative_aliases",13,13,"x13",3,TRUE,"x13"
"simulation","administrative_aliases",13,14,"x14",14,TRUE,"x14"
"simulation","administrative_aliases",13,15,"x15",2,TRUE,"x15"
"simulation","administrative_aliases",13,16,"x16",9,TRUE,"x16"
"simulation","administrative_aliases",13,17,"x17",15,TRUE,"x17"
"simulation","administrative_aliases",13,18,"x18",17,TRUE,"x18"
"simulation","administrative_aliases",13,19,"x19",16,TRUE,"x19"
"simulation","administrative_aliases",13,20,"x20",7,TRUE,"x20"
"simulation","administrative_aliases",13,21,"x01__admin_alias",8,FALSE,"x01"
"simulation","administrative_aliases",13,22,"x08__admin_alias",13,FALSE,"x08"
"simulation","administrative_aliases",13,23,"x20__admin_alias",7,FALSE,"x20"
"simulation","unit_recodings",13,1,"x01",8,TRUE,"x01"
"simulation","unit_recodings",13,2,"x02",4,TRUE,"x02"
"simulation","unit_recodings",13,3,"x03",1,TRUE,"x03"
"simulation","unit_recodings",13,4,"x04",10,TRUE,"x04"
"simulation","unit_recodings",13,5,"x05",6,TRUE,"x05"
"simulation","unit_recodings",13,6,"x06",20,TRUE,"x06"
"simulation","unit_recodings",13,7,"x07",12,TRUE,"x07"
"simulation","unit_recodings",13,8,"x08",13,TRUE,"x08"
"simulation","unit_recodings",13,9,"x09",5,TRUE,"x09"
"simulation","unit_recodings",13,10,"x10",18,TRUE,"x10"
"simulation","unit_recodings",13,11,"x11",19,TRUE,"x11"
"simulation","unit_recodings",13,12,"x12",11,TRUE,"x12"
"simulation","unit_recodings",13,13,"x13",3,TRUE,"x13"
"simulation","unit_recodings",13,14,"x14",14,TRUE,"x14"
"simulation","unit_recodings",13,15,"x15",2,TRUE,"x15"
"simulation","unit_recodings",13,16,"x16",9,TRUE,"x16"
"simulation","unit_recodings",13,17,"x17",15,TRUE,"x17"
"simulation","unit_recodings",13,18,"x18",17,TRUE,"x18"
"simulation","unit_recodings",13,19,"x19",16,TRUE,"x19"
"simulation","unit_recodings",13,20,"x20",7,TRUE,"x20"
"simulation","unit_recodings",13,21,"x02__standardized",4,FALSE,"x02"
"simulation","unit_recodings",13,22,"x05__standardized",6,FALSE,"x05"
"simulation","unit_recodings",13,23,"x06__standardized",20,FALSE,"x06"
"simulation","complements",13,1,"x01",8,TRUE,"x01"
"simulation","complements",13,2,"x02",4,TRUE,"x02"
"simulation","complements",13,3,"x03",1,TRUE,"x03"
"simulation","complements",13,4,"x04",10,TRUE,"x04"
"simulation","complements",13,5,"x05",6,TRUE,"x05"
"simulation","complements",13,6,"x06",20,TRUE,"x06"
"simulation","complements",13,7,"x07",12,TRUE,"x07"
"simulation","complements",13,8,"x08",13,TRUE,"x08"
"simulation","complements",13,9,"x09",5,TRUE,"x09"
"simulation","complements",13,10,"x10",18,TRUE,"x10"
"simulation","complements",13,11,"x11",19,TRUE,"x11"
"simulation","complements",13,12,"x12",11,TRUE,"x12"
"simulation","complements",13,13,"x13",3,TRUE,"x13"
"simulation","complements",13,14,"x14",14,TRUE,"x14"
"simulation","complements",13,15,"x15",2,TRUE,"x15"
"simulation","complements",13,16,"x16",9,TRUE,"x16"
"simulation","complements",13,17,"x17",15,TRUE,"x17"
"simulation","complements",13,18,"x18",17,TRUE,"x18"
"simulation","complements",13,19,"x19",16,TRUE,"x19"
"simulation","complements",13,20,"x20",7,TRUE,"x20"
"simulation","complements",13,21,"x03__complement",1,FALSE,"x03"
"simulation","complements",13,22,"x07__complement",12,FALSE,"x07"
"simulation","complements",13,23,"x09__complement",5,FALSE,"x09"
"simulation","raw_log_rank",13,1,"x01",8,TRUE,"x01"
"simulation","raw_log_rank",13,2,"x02",4,TRUE,"x02"
"simulation","raw_log_rank",13,3,"x03",1,TRUE,"x03"
"simulation","raw_log_rank",13,4,"x04",10,TRUE,"x04"
"simulation","raw_log_rank",13,5,"x05",6,TRUE,"x05"
"simulation","raw_log_rank",13,6,"x06",20,TRUE,"x06"
"simulation","raw_log_rank",13,7,"x07",12,TRUE,"x07"
"simulation","raw_log_rank",13,8,"x08",13,TRUE,"x08"
"simulation","raw_log_rank",13,9,"x09",5,TRUE,"x09"
"simulation","raw_log_rank",13,10,"x10",18,TRUE,"x10"
"simulation","raw_log_rank",13,11,"x11",19,TRUE,"x11"
"simulation","raw_log_rank",13,12,"x12",11,TRUE,"x12"
"simulation","raw_log_rank",13,13,"x13",3,TRUE,"x13"
"simulation","raw_log_rank",13,14,"x14",14,TRUE,"x14"
"simulation","raw_log_rank",13,15,"x15",2,TRUE,"x15"
"simulation","raw_log_rank",13,16,"x16",9,TRUE,"x16"
"simulation","raw_log_rank",13,17,"x17",15,TRUE,"x17"
"simulation","raw_log_rank",13,18,"x18",17,TRUE,"x18"
"simulation","raw_log_rank",13,19,"x19",16,TRUE,"x19"
"simulation","raw_log_rank",13,20,"x20",7,TRUE,"x20"
"simulation","raw_log_rank",13,21,"x01__log",8,FALSE,"x01"
"simulation","raw_log_rank",13,22,"x01__rank",8,FALSE,"x01"
"simulation","raw_log_rank",13,23,"x02__log",4,FALSE,"x02"
"simulation","raw_log_rank",13,24,"x02__rank",4,FALSE,"x02"
"simulation","raw_log_rank",13,25,"x03__log",1,FALSE,"x03"
"simulation","raw_log_rank",13,26,"x03__rank",1,FALSE,"x03"
"simulation","routine_bundle",13,1,"x01",8,TRUE,"x01"
"simulation","routine_bundle",13,2,"x02",4,TRUE,"x02"
"simulation","routine_bundle",13,3,"x03",1,TRUE,"x03"
"simulation","routine_bundle",13,4,"x04",10,TRUE,"x04"
"simulation","routine_bundle",13,5,"x05",6,TRUE,"x05"
"simulation","routine_bundle",13,6,"x06",20,TRUE,"x06"
"simulation","routine_bundle",13,7,"x07",12,TRUE,"x07"
"simulation","routine_bundle",13,8,"x08",13,TRUE,"x08"
"simulation","routine_bundle",13,9,"x09",5,TRUE,"x09"
"simulation","routine_bundle",13,10,"x10",18,TRUE,"x10"
"simulation","routine_bundle",13,11,"x11",19,TRUE,"x11"
"simulation","routine_bundle",13,12,"x12",11,TRUE,"x12"
"simulation","routine_bundle",13,13,"x13",3,TRUE,"x13"
"simulation","routine_bundle",13,14,"x14",14,TRUE,"x14"
"simulation","routine_bundle",13,15,"x15",2,TRUE,"x15"
"simulation","routine_bundle",13,16,"x16",9,TRUE,"x16"
"simulation","routine_bundle",13,17,"x17",15,TRUE,"x17"
"simulation","routine_bundle",13,18,"x18",17,TRUE,"x18"
"simulation","routine_bundle",13,19,"x19",16,TRUE,"x19"
"simulation","routine_bundle",13,20,"x20",7,TRUE,"x20"
"simulation","routine_bundle",13,21,"x01__admin_alias",8,FALSE,"x01"
"simulation","routine_bundle",13,22,"x08__admin_alias",13,FALSE,"x08"
"simulation","routine_bundle",13,23,"x20__admin_alias",7,FALSE,"x20"
"simulation","routine_bundle",13,24,"x02__standardized",4,FALSE,"x02"
"simulation","routine_bundle",13,25,"x05__standardized",6,FALSE,"x05"
"simulation","routine_bundle",13,26,"x06__standardized",20,FALSE,"x06"
"simulation","routine_bundle",13,27,"x03__complement",1,FALSE,"x03"
"simulation","routine_bundle",13,28,"x07__complement",12,FALSE,"x07"
"simulation","routine_bundle",13,29,"x09__complement",5,FALSE,"x09"
"simulation","routine_bundle",13,30,"x01__log",8,FALSE,"x01"
"simulation","routine_bundle",13,31,"x01__rank",8,FALSE,"x01"
"simulation","routine_bundle",13,32,"x02__log",4,FALSE,"x02"
"simulation","routine_bundle",13,33,"x02__rank",4,FALSE,"x02"
"simulation","routine_bundle",13,34,"x03__log",1,FALSE,"x03"
"simulation","routine_bundle",13,35,"x03__rank",1,FALSE,"x03"
"simulation","canonical",14,1,"x01",7,TRUE,"x01"
"simulation","canonical",14,2,"x02",16,TRUE,"x02"
"simulation","canonical",14,3,"x03",6,TRUE,"x03"
"simulation","canonical",14,4,"x04",19,TRUE,"x04"
"simulation","canonical",14,5,"x05",9,TRUE,"x05"
"simulation","canonical",14,6,"x06",12,TRUE,"x06"
"simulation","canonical",14,7,"x07",17,TRUE,"x07"
"simulation","canonical",14,8,"x08",8,TRUE,"x08"
"simulation","canonical",14,9,"x09",20,TRUE,"x09"
"simulation","canonical",14,10,"x10",2,TRUE,"x10"
"simulation","canonical",14,11,"x11",4,TRUE,"x11"
"simulation","canonical",14,12,"x12",13,TRUE,"x12"
"simulation","canonical",14,13,"x13",18,TRUE,"x13"
"simulation","canonical",14,14,"x14",14,TRUE,"x14"
"simulation","canonical",14,15,"x15",15,TRUE,"x15"
"simulation","canonical",14,16,"x16",1,TRUE,"x16"
"simulation","canonical",14,17,"x17",10,TRUE,"x17"
"simulation","canonical",14,18,"x18",5,TRUE,"x18"
"simulation","canonical",14,19,"x19",11,TRUE,"x19"
"simulation","canonical",14,20,"x20",3,TRUE,"x20"
"simulation","administrative_aliases",14,1,"x01",7,TRUE,"x01"
"simulation","administrative_aliases",14,2,"x02",16,TRUE,"x02"
"simulation","administrative_aliases",14,3,"x03",6,TRUE,"x03"
"simulation","administrative_aliases",14,4,"x04",19,TRUE,"x04"
"simulation","administrative_aliases",14,5,"x05",9,TRUE,"x05"
"simulation","administrative_aliases",14,6,"x06",12,TRUE,"x06"
"simulation","administrative_aliases",14,7,"x07",17,TRUE,"x07"
"simulation","administrative_aliases",14,8,"x08",8,TRUE,"x08"
"simulation","administrative_aliases",14,9,"x09",20,TRUE,"x09"
"simulation","administrative_aliases",14,10,"x10",2,TRUE,"x10"
"simulation","administrative_aliases",14,11,"x11",4,TRUE,"x11"
"simulation","administrative_aliases",14,12,"x12",13,TRUE,"x12"
"simulation","administrative_aliases",14,13,"x13",18,TRUE,"x13"
"simulation","administrative_aliases",14,14,"x14",14,TRUE,"x14"
"simulation","administrative_aliases",14,15,"x15",15,TRUE,"x15"
"simulation","administrative_aliases",14,16,"x16",1,TRUE,"x16"
"simulation","administrative_aliases",14,17,"x17",10,TRUE,"x17"
"simulation","administrative_aliases",14,18,"x18",5,TRUE,"x18"
"simulation","administrative_aliases",14,19,"x19",11,TRUE,"x19"
"simulation","administrative_aliases",14,20,"x20",3,TRUE,"x20"
"simulation","administrative_aliases",14,21,"x01__admin_alias",7,FALSE,"x01"
"simulation","administrative_aliases",14,22,"x08__admin_alias",8,FALSE,"x08"
"simulation","administrative_aliases",14,23,"x20__admin_alias",3,FALSE,"x20"
"simulation","unit_recodings",14,1,"x01",7,TRUE,"x01"
"simulation","unit_recodings",14,2,"x02",16,TRUE,"x02"
"simulation","unit_recodings",14,3,"x03",6,TRUE,"x03"
"simulation","unit_recodings",14,4,"x04",19,TRUE,"x04"
"simulation","unit_recodings",14,5,"x05",9,TRUE,"x05"
"simulation","unit_recodings",14,6,"x06",12,TRUE,"x06"
"simulation","unit_recodings",14,7,"x07",17,TRUE,"x07"
"simulation","unit_recodings",14,8,"x08",8,TRUE,"x08"
"simulation","unit_recodings",14,9,"x09",20,TRUE,"x09"
"simulation","unit_recodings",14,10,"x10",2,TRUE,"x10"
"simulation","unit_recodings",14,11,"x11",4,TRUE,"x11"
"simulation","unit_recodings",14,12,"x12",13,TRUE,"x12"
"simulation","unit_recodings",14,13,"x13",18,TRUE,"x13"
"simulation","unit_recodings",14,14,"x14",14,TRUE,"x14"
"simulation","unit_recodings",14,15,"x15",15,TRUE,"x15"
"simulation","unit_recodings",14,16,"x16",1,TRUE,"x16"
"simulation","unit_recodings",14,17,"x17",10,TRUE,"x17"
"simulation","unit_recodings",14,18,"x18",5,TRUE,"x18"
"simulation","unit_recodings",14,19,"x19",11,TRUE,"x19"
"simulation","unit_recodings",14,20,"x20",3,TRUE,"x20"
"simulation","unit_recodings",14,21,"x02__standardized",16,FALSE,"x02"
"simulation","unit_recodings",14,22,"x05__standardized",9,FALSE,"x05"
"simulation","unit_recodings",14,23,"x06__standardized",12,FALSE,"x06"
"simulation","complements",14,1,"x01",7,TRUE,"x01"
"simulation","complements",14,2,"x02",16,TRUE,"x02"
"simulation","complements",14,3,"x03",6,TRUE,"x03"
"simulation","complements",14,4,"x04",19,TRUE,"x04"
"simulation","complements",14,5,"x05",9,TRUE,"x05"
"simulation","complements",14,6,"x06",12,TRUE,"x06"
"simulation","complements",14,7,"x07",17,TRUE,"x07"
"simulation","complements",14,8,"x08",8,TRUE,"x08"
"simulation","complements",14,9,"x09",20,TRUE,"x09"
"simulation","complements",14,10,"x10",2,TRUE,"x10"
"simulation","complements",14,11,"x11",4,TRUE,"x11"
"simulation","complements",14,12,"x12",13,TRUE,"x12"
"simulation","complements",14,13,"x13",18,TRUE,"x13"
"simulation","complements",14,14,"x14",14,TRUE,"x14"
"simulation","complements",14,15,"x15",15,TRUE,"x15"
"simulation","complements",14,16,"x16",1,TRUE,"x16"
"simulation","complements",14,17,"x17",10,TRUE,"x17"
"simulation","complements",14,18,"x18",5,TRUE,"x18"
"simulation","complements",14,19,"x19",11,TRUE,"x19"
"simulation","complements",14,20,"x20",3,TRUE,"x20"
"simulation","complements",14,21,"x03__complement",6,FALSE,"x03"
"simulation","complements",14,22,"x07__complement",17,FALSE,"x07"
"simulation","complements",14,23,"x09__complement",20,FALSE,"x09"
"simulation","raw_log_rank",14,1,"x01",7,TRUE,"x01"
"simulation","raw_log_rank",14,2,"x02",16,TRUE,"x02"
"simulation","raw_log_rank",14,3,"x03",6,TRUE,"x03"
"simulation","raw_log_rank",14,4,"x04",19,TRUE,"x04"
"simulation","raw_log_rank",14,5,"x05",9,TRUE,"x05"
"simulation","raw_log_rank",14,6,"x06",12,TRUE,"x06"
"simulation","raw_log_rank",14,7,"x07",17,TRUE,"x07"
"simulation","raw_log_rank",14,8,"x08",8,TRUE,"x08"
"simulation","raw_log_rank",14,9,"x09",20,TRUE,"x09"
"simulation","raw_log_rank",14,10,"x10",2,TRUE,"x10"
"simulation","raw_log_rank",14,11,"x11",4,TRUE,"x11"
"simulation","raw_log_rank",14,12,"x12",13,TRUE,"x12"
"simulation","raw_log_rank",14,13,"x13",18,TRUE,"x13"
"simulation","raw_log_rank",14,14,"x14",14,TRUE,"x14"
"simulation","raw_log_rank",14,15,"x15",15,TRUE,"x15"
"simulation","raw_log_rank",14,16,"x16",1,TRUE,"x16"
"simulation","raw_log_rank",14,17,"x17",10,TRUE,"x17"
"simulation","raw_log_rank",14,18,"x18",5,TRUE,"x18"
"simulation","raw_log_rank",14,19,"x19",11,TRUE,"x19"
"simulation","raw_log_rank",14,20,"x20",3,TRUE,"x20"
"simulation","raw_log_rank",14,21,"x01__log",7,FALSE,"x01"
"simulation","raw_log_rank",14,22,"x01__rank",7,FALSE,"x01"
"simulation","raw_log_rank",14,23,"x02__log",16,FALSE,"x02"
"simulation","raw_log_rank",14,24,"x02__rank",16,FALSE,"x02"
"simulation","raw_log_rank",14,25,"x03__log",6,FALSE,"x03"
"simulation","raw_log_rank",14,26,"x03__rank",6,FALSE,"x03"
"simulation","routine_bundle",14,1,"x01",7,TRUE,"x01"
"simulation","routine_bundle",14,2,"x02",16,TRUE,"x02"
"simulation","routine_bundle",14,3,"x03",6,TRUE,"x03"
"simulation","routine_bundle",14,4,"x04",19,TRUE,"x04"
"simulation","routine_bundle",14,5,"x05",9,TRUE,"x05"
"simulation","routine_bundle",14,6,"x06",12,TRUE,"x06"
"simulation","routine_bundle",14,7,"x07",17,TRUE,"x07"
"simulation","routine_bundle",14,8,"x08",8,TRUE,"x08"
"simulation","routine_bundle",14,9,"x09",20,TRUE,"x09"
"simulation","routine_bundle",14,10,"x10",2,TRUE,"x10"
"simulation","routine_bundle",14,11,"x11",4,TRUE,"x11"
"simulation","routine_bundle",14,12,"x12",13,TRUE,"x12"
"simulation","routine_bundle",14,13,"x13",18,TRUE,"x13"
"simulation","routine_bundle",14,14,"x14",14,TRUE,"x14"
"simulation","routine_bundle",14,15,"x15",15,TRUE,"x15"
"simulation","routine_bundle",14,16,"x16",1,TRUE,"x16"
"simulation","routine_bundle",14,17,"x17",10,TRUE,"x17"
"simulation","routine_bundle",14,18,"x18",5,TRUE,"x18"
"simulation","routine_bundle",14,19,"x19",11,TRUE,"x19"
"simulation","routine_bundle",14,20,"x20",3,TRUE,"x20"
"simulation","routine_bundle",14,21,"x01__admin_alias",7,FALSE,"x01"
"simulation","routine_bundle",14,22,"x08__admin_alias",8,FALSE,"x08"
"simulation","routine_bundle",14,23,"x20__admin_alias",3,FALSE,"x20"
"simulation","routine_bundle",14,24,"x02__standardized",16,FALSE,"x02"
"simulation","routine_bundle",14,25,"x05__standardized",9,FALSE,"x05"
"simulation","routine_bundle",14,26,"x06__standardized",12,FALSE,"x06"
"simulation","routine_bundle",14,27,"x03__complement",6,FALSE,"x03"
"simulation","routine_bundle",14,28,"x07__complement",17,FALSE,"x07"
"simulation","routine_bundle",14,29,"x09__complement",20,FALSE,"x09"
"simulation","routine_bundle",14,30,"x01__log",7,FALSE,"x01"
"simulation","routine_bundle",14,31,"x01__rank",7,FALSE,"x01"
"simulation","routine_bundle",14,32,"x02__log",16,FALSE,"x02"
"simulation","routine_bundle",14,33,"x02__rank",16,FALSE,"x02"
"simulation","routine_bundle",14,34,"x03__log",6,FALSE,"x03"
"simulation","routine_bundle",14,35,"x03__rank",6,FALSE,"x03"
"simulation","canonical",15,1,"x01",15,TRUE,"x01"
"simulation","canonical",15,2,"x02",5,TRUE,"x02"
"simulation","canonical",15,3,"x03",12,TRUE,"x03"
"simulation","canonical",15,4,"x04",7,TRUE,"x04"
"simulation","canonical",15,5,"x05",8,TRUE,"x05"
"simulation","canonical",15,6,"x06",20,TRUE,"x06"
"simulation","canonical",15,7,"x07",10,TRUE,"x07"
"simulation","canonical",15,8,"x08",2,TRUE,"x08"
"simulation","canonical",15,9,"x09",18,TRUE,"x09"
"simulation","canonical",15,10,"x10",14,TRUE,"x10"
"simulation","canonical",15,11,"x11",11,TRUE,"x11"
"simulation","canonical",15,12,"x12",17,TRUE,"x12"
"simulation","canonical",15,13,"x13",13,TRUE,"x13"
"simulation","canonical",15,14,"x14",3,TRUE,"x14"
"simulation","canonical",15,15,"x15",4,TRUE,"x15"
"simulation","canonical",15,16,"x16",1,TRUE,"x16"
"simulation","canonical",15,17,"x17",9,TRUE,"x17"
"simulation","canonical",15,18,"x18",6,TRUE,"x18"
"simulation","canonical",15,19,"x19",16,TRUE,"x19"
"simulation","canonical",15,20,"x20",19,TRUE,"x20"
"simulation","administrative_aliases",15,1,"x01",15,TRUE,"x01"
"simulation","administrative_aliases",15,2,"x02",5,TRUE,"x02"
"simulation","administrative_aliases",15,3,"x03",12,TRUE,"x03"
"simulation","administrative_aliases",15,4,"x04",7,TRUE,"x04"
"simulation","administrative_aliases",15,5,"x05",8,TRUE,"x05"
"simulation","administrative_aliases",15,6,"x06",20,TRUE,"x06"
"simulation","administrative_aliases",15,7,"x07",10,TRUE,"x07"
"simulation","administrative_aliases",15,8,"x08",2,TRUE,"x08"
"simulation","administrative_aliases",15,9,"x09",18,TRUE,"x09"
"simulation","administrative_aliases",15,10,"x10",14,TRUE,"x10"
"simulation","administrative_aliases",15,11,"x11",11,TRUE,"x11"
"simulation","administrative_aliases",15,12,"x12",17,TRUE,"x12"
"simulation","administrative_aliases",15,13,"x13",13,TRUE,"x13"
"simulation","administrative_aliases",15,14,"x14",3,TRUE,"x14"
"simulation","administrative_aliases",15,15,"x15",4,TRUE,"x15"
"simulation","administrative_aliases",15,16,"x16",1,TRUE,"x16"
"simulation","administrative_aliases",15,17,"x17",9,TRUE,"x17"
"simulation","administrative_aliases",15,18,"x18",6,TRUE,"x18"
"simulation","administrative_aliases",15,19,"x19",16,TRUE,"x19"
"simulation","administrative_aliases",15,20,"x20",19,TRUE,"x20"
"simulation","administrative_aliases",15,21,"x01__admin_alias",15,FALSE,"x01"
"simulation","administrative_aliases",15,22,"x08__admin_alias",2,FALSE,"x08"
"simulation","administrative_aliases",15,23,"x20__admin_alias",19,FALSE,"x20"
"simulation","unit_recodings",15,1,"x01",15,TRUE,"x01"
"simulation","unit_recodings",15,2,"x02",5,TRUE,"x02"
"simulation","unit_recodings",15,3,"x03",12,TRUE,"x03"
"simulation","unit_recodings",15,4,"x04",7,TRUE,"x04"
"simulation","unit_recodings",15,5,"x05",8,TRUE,"x05"
"simulation","unit_recodings",15,6,"x06",20,TRUE,"x06"
"simulation","unit_recodings",15,7,"x07",10,TRUE,"x07"
"simulation","unit_recodings",15,8,"x08",2,TRUE,"x08"
"simulation","unit_recodings",15,9,"x09",18,TRUE,"x09"
"simulation","unit_recodings",15,10,"x10",14,TRUE,"x10"
"simulation","unit_recodings",15,11,"x11",11,TRUE,"x11"
"simulation","unit_recodings",15,12,"x12",17,TRUE,"x12"
"simulation","unit_recodings",15,13,"x13",13,TRUE,"x13"
"simulation","unit_recodings",15,14,"x14",3,TRUE,"x14"
"simulation","unit_recodings",15,15,"x15",4,TRUE,"x15"
"simulation","unit_recodings",15,16,"x16",1,TRUE,"x16"
"simulation","unit_recodings",15,17,"x17",9,TRUE,"x17"
"simulation","unit_recodings",15,18,"x18",6,TRUE,"x18"
"simulation","unit_recodings",15,19,"x19",16,TRUE,"x19"
"simulation","unit_recodings",15,20,"x20",19,TRUE,"x20"
"simulation","unit_recodings",15,21,"x02__standardized",5,FALSE,"x02"
"simulation","unit_recodings",15,22,"x05__standardized",8,FALSE,"x05"
"simulation","unit_recodings",15,23,"x06__standardized",20,FALSE,"x06"
"simulation","complements",15,1,"x01",15,TRUE,"x01"
"simulation","complements",15,2,"x02",5,TRUE,"x02"
"simulation","complements",15,3,"x03",12,TRUE,"x03"
"simulation","complements",15,4,"x04",7,TRUE,"x04"
"simulation","complements",15,5,"x05",8,TRUE,"x05"
"simulation","complements",15,6,"x06",20,TRUE,"x06"
"simulation","complements",15,7,"x07",10,TRUE,"x07"
"simulation","complements",15,8,"x08",2,TRUE,"x08"
"simulation","complements",15,9,"x09",18,TRUE,"x09"
"simulation","complements",15,10,"x10",14,TRUE,"x10"
"simulation","complements",15,11,"x11",11,TRUE,"x11"
"simulation","complements",15,12,"x12",17,TRUE,"x12"
"simulation","complements",15,13,"x13",13,TRUE,"x13"
"simulation","complements",15,14,"x14",3,TRUE,"x14"
"simulation","complements",15,15,"x15",4,TRUE,"x15"
"simulation","complements",15,16,"x16",1,TRUE,"x16"
"simulation","complements",15,17,"x17",9,TRUE,"x17"
"simulation","complements",15,18,"x18",6,TRUE,"x18"
"simulation","complements",15,19,"x19",16,TRUE,"x19"
"simulation","complements",15,20,"x20",19,TRUE,"x20"
"simulation","complements",15,21,"x03__complement",12,FALSE,"x03"
"simulation","complements",15,22,"x07__complement",10,FALSE,"x07"
"simulation","complements",15,23,"x09__complement",18,FALSE,"x09"
"simulation","raw_log_rank",15,1,"x01",15,TRUE,"x01"
"simulation","raw_log_rank",15,2,"x02",5,TRUE,"x02"
"simulation","raw_log_rank",15,3,"x03",12,TRUE,"x03"
"simulation","raw_log_rank",15,4,"x04",7,TRUE,"x04"
"simulation","raw_log_rank",15,5,"x05",8,TRUE,"x05"
"simulation","raw_log_rank",15,6,"x06",20,TRUE,"x06"
"simulation","raw_log_rank",15,7,"x07",10,TRUE,"x07"
"simulation","raw_log_rank",15,8,"x08",2,TRUE,"x08"
"simulation","raw_log_rank",15,9,"x09",18,TRUE,"x09"
"simulation","raw_log_rank",15,10,"x10",14,TRUE,"x10"
"simulation","raw_log_rank",15,11,"x11",11,TRUE,"x11"
"simulation","raw_log_rank",15,12,"x12",17,TRUE,"x12"
"simulation","raw_log_rank",15,13,"x13",13,TRUE,"x13"
"simulation","raw_log_rank",15,14,"x14",3,TRUE,"x14"
"simulation","raw_log_rank",15,15,"x15",4,TRUE,"x15"
"simulation","raw_log_rank",15,16,"x16",1,TRUE,"x16"
"simulation","raw_log_rank",15,17,"x17",9,TRUE,"x17"
"simulation","raw_log_rank",15,18,"x18",6,TRUE,"x18"
"simulation","raw_log_rank",15,19,"x19",16,TRUE,"x19"
"simulation","raw_log_rank",15,20,"x20",19,TRUE,"x20"
"simulation","raw_log_rank",15,21,"x01__log",15,FALSE,"x01"
"simulation","raw_log_rank",15,22,"x01__rank",15,FALSE,"x01"
"simulation","raw_log_rank",15,23,"x02__log",5,FALSE,"x02"
"simulation","raw_log_rank",15,24,"x02__rank",5,FALSE,"x02"
"simulation","raw_log_rank",15,25,"x03__log",12,FALSE,"x03"
"simulation","raw_log_rank",15,26,"x03__rank",12,FALSE,"x03"
"simulation","routine_bundle",15,1,"x01",15,TRUE,"x01"
"simulation","routine_bundle",15,2,"x02",5,TRUE,"x02"
"simulation","routine_bundle",15,3,"x03",12,TRUE,"x03"
"simulation","routine_bundle",15,4,"x04",7,TRUE,"x04"
"simulation","routine_bundle",15,5,"x05",8,TRUE,"x05"
"simulation","routine_bundle",15,6,"x06",20,TRUE,"x06"
"simulation","routine_bundle",15,7,"x07",10,TRUE,"x07"
"simulation","routine_bundle",15,8,"x08",2,TRUE,"x08"
"simulation","routine_bundle",15,9,"x09",18,TRUE,"x09"
"simulation","routine_bundle",15,10,"x10",14,TRUE,"x10"
"simulation","routine_bundle",15,11,"x11",11,TRUE,"x11"
"simulation","routine_bundle",15,12,"x12",17,TRUE,"x12"
"simulation","routine_bundle",15,13,"x13",13,TRUE,"x13"
"simulation","routine_bundle",15,14,"x14",3,TRUE,"x14"
"simulation","routine_bundle",15,15,"x15",4,TRUE,"x15"
"simulation","routine_bundle",15,16,"x16",1,TRUE,"x16"
